"TOACI1","Ridge","Ridge"
"TMSTAMP","RECNBR","BattV_Avg","BattV_Min","PTemp_C_Avg","AirTemp_C_Avg","RH","WS_ms_Avg","WS_ms_Std","WS_ms_Max","WS_ms_TMx","WS_Geonor_Avg","WS_Geonor_Std","WS_Geonor_Max","WS_Geonor_TMx","T109_C_Avg","Incident_SW_Avg","FluxDensity_Out_Avg","NetRadiation_Avg","NR_Uncor_Avg","Q_Avg","SnowDepth_Avg","Geonor_Depth_Average","Geonor_Depth_StdDev","T1_Depth_Average","T2_Depth_Average","T3_Depth_Average","T1_Depth_StdDev","T2_Depth_StdDev","T3_Depth_StdDev","T1_Freq","T2_Freq","T3_Freq","AirPressure"
"2016-03-11 12:15:00",2096,12.1,12.09,12.58,-1.423,53.07,3.927,1.489,7.274,"2016-03-11 12:03:00",3.064,0.921,4.927,"2016-03-11 12:12:15",-0.065,496.9984,-775.8678,101.0501,100.5655,250,2.942405,1043.798,0.113,1052.1,1025.762,1053.532,0.106,0.101,0.131,2921.831,2894.436,2928.513,77.87
"2016-03-11 12:30:00",2097,12.1,12.08,12.61,-1.06,53.51,4.194,1.373,7.434,"2016-03-11 12:21:45",3.332,1.024,5.834,"2016-03-11 12:24:00",0.442,479.6676,-781.37,112.126,111.6332,264.1,2.952947,1043.788,0.148,1052.293,1025.735,1053.335,0.177,0.152,0.105,2921.986,2894.485,2928.343,77.89
"2016-03-11 12:45:00",2098,12.1,12.09,12.64,-0.358,48.51,2.947,1.077,5.46,"2016-03-11 12:43:30",2.443,0.989,4.66,"2016-03-11 12:43:45",1.304,459.3687,-782.7744,136.2736,136.2266,259.7,2.941508,1043.739,0.108,1052.362,1025.593,1053.261,0.088,0.131,0.1,2921.964,2894.362,2928.152,77.87
"2016-03-11 13:00:00",2099,12.1,12.09,12.69,-0.584,49.09,3.771,0.521,4.874,"2016-03-11 12:51:15",2.965,0.515,4.18,"2016-03-11 12:47:30",0.102,439.8847,-785.2548,135.1712,135.1712,257.8,2.925404,1043.728,0.102,1052.502,1025.683,1052.998,0.131,0.068,0.098,2922.453,2894.486,2927.83,77.86
"2016-03-11 13:15:00",2100,12.1,12.08,12.74,-0.212,50.01,2.939,0.652,4.127,"2016-03-11 13:02:15",2.51,0.508,3.38,"2016-03-11 13:02:30",0.714,416.6849,-786.3234,176.046,176.046,260.2,2.925979,1043.707,0.061,1053.025,1025.395,1052.699,0.063,0.076,0.038,2922.812,2894.121,2927.552,77.85
"2016-03-11 13:30:00",2101,12.1,12.09,12.83,0.078,50.04,2.97,0.891,5.087,"2016-03-11 13:30:00",2.628,0.95,4.874,"2016-03-11 13:30:00",0.686,377.5674,-746.2698,173.0114,173.0062,281.3,2.931497,1043.701,0.098,1052.787,1025.804,1052.512,0.123,0.084,0.082,2922.364,2894.328,2927.601,77.83
"2016-03-11 13:45:00",2102,12.1,12.09,12.92,-0.445,40.95,5.318,0.971,7.54,"2016-03-11 13:44:45",3.898,0.642,5.407,"2016-03-11 13:45:00",-0.104,374.8647,-769.2391,164.8896,163.066,278.3,3.014129,1043.694,0.216,1052.824,1025.679,1052.579,0.25,0.147,0.236,2922.737,2894.563,2927.973,77.85
"2016-03-11 14:00:00",2103,12.1,12.09,13.03,-0.296,48.65,5.627,0.801,7.54,"2016-03-11 13:46:15",4.342,0.757,6.474,"2016-03-11 13:51:15",0.234,469.7425,-950.7872,223.7652,220.5964,234.1,3.133201,1043.664,0.179,1052.991,1025.455,1052.546,0.174,0.168,0.194,2922.403,2893.908,2926.934,77.82
"2016-03-11 14:15:00",2104,12.1,12.09,13.14,-0.106,57.63,5.283,0.901,7.594,"2016-03-11 14:06:30",4.087,1.06,6.58,"2016-03-11 14:06:30",0.373,403.485,-802.8626,187.8232,185.5036,198.6,3.23606,1043.664,0.215,1052.25,1026.659,1052.083,0.239,0.225,0.177,2921.866,2896.077,2926.717,77.8
"2016-03-11 14:30:00",2105,12.1,12.09,13.26,-0.377,51.13,3.687,1.153,6.42,"2016-03-11 14:29:00",2.85,1.012,5.727,"2016-03-11 14:27:45",0.255,226.832,-431.8993,88.76633,88.57773,182.2,3.253737,1043.692,0.188,1051.64,1027.621,1051.815,0.217,0.132,0.203,2920.927,2896.63,2926.51,77.77
"2016-03-11 14:45:00",2106,12.1,12.09,13.38,-0.312,50.35,4.395,0.763,5.834,"2016-03-11 14:33:45",3.426,0.694,4.98,"2016-03-11 14:39:15",0.184,182.4398,-333.5092,63.75675,63.63255,191.4,3.172353,1043.68,0.131,1051.375,1027.691,1051.973,0.145,0.098,0.144,2921.05,2896.809,2927.001,77.76
"2016-03-11 15:00:00",2107,12.1,12.09,13.49,-0.257,53,4.479,0.946,7.7,"2016-03-11 14:47:15",3.227,0.765,5.247,"2016-03-11 14:47:30",0.237,188.9183,-353.128,65.71622,65.51775,189.2,3.152881,1043.701,0.101,1051.488,1027.699,1051.916,0.12,0.061,0.112,2920.986,2896.824,2926.81,77.75
"2016-03-11 15:15:00",2108,12.1,12.09,13.59,-0.287,55.93,4.149,0.599,5.46,"2016-03-11 15:01:00",3.07,0.459,4.02,"2016-03-11 15:11:30",0.063,157.1839,-287.7548,47.45021,47.43689,197.4,3.093809,1043.73,0.133,1051.484,1027.796,1051.911,0.141,0.083,0.163,2921.104,2896.955,2926.639,77.75
"2016-03-11 15:30:00",2109,12.1,12.09,13.67,-0.241,54.33,4.201,0.8,6.154,"2016-03-11 15:16:30",3.169,0.517,4.66,"2016-03-11 15:21:30",0.07,144.3691,-266.4174,45.89089,45.79974,195.8,3.101811,1043.724,0.157,1051.455,1027.796,1051.919,0.183,0.083,0.182,2921.082,2896.854,2926.458,77.72
"2016-03-11 15:45:00",2110,12.1,12.09,13.74,0.034,43.4,4.292,0.879,5.94,"2016-03-11 15:44:45",3.067,0.826,5.354,"2016-03-11 15:38:30",0.377,133.629,-248.073,47.74532,47.63083,200.2,3.058758,1043.758,0.144,1051.533,1027.832,1051.908,0.125,0.157,0.147,2921.148,2897.088,2926.84,77.7
"2016-03-11 16:00:00",2111,12.1,12.09,13.8,0.344,44.49,3.979,0.798,5.354,"2016-03-11 15:59:15",3.277,0.787,4.82,"2016-03-11 15:45:15",0.518,102.0441,-186.0394,38.92392,38.91286,202.2,3.017983,1043.745,0.135,1051.574,1027.823,1051.838,0.148,0.117,0.137,2921.222,2896.845,2926.697,77.7
"2016-03-11 16:15:00",2112,12.1,12.09,13.84,0.173,47.11,3.613,0.603,5.78,"2016-03-11 16:00:45",2.808,0.696,4.607,"2016-03-11 16:01:00",0.438,90.36572,-162.8463,35.37193,35.35893,208.9,3.001703,1043.743,0.049,1051.575,1027.775,1051.878,0.031,0.05,0.06,2921.135,2896.729,2926.564,77.69
"2016-03-11 16:30:00",2113,12.1,12.09,13.88,-0.053,50.79,2.912,0.731,4.18,"2016-03-11 16:17:15",2.196,0.78,3.967,"2016-03-11 16:17:30",0.393,91.68907,-167.6554,39.21053,39.21053,210.9,2.999775,1043.745,0.009,1051.6,1027.779,1051.857,0.009,0.01,0.008,2921.183,2896.875,2926.645,77.67
"2016-03-11 16:45:00",2114,12.1,12.09,13.91,0.108,45.17,3.288,0.764,4.607,"2016-03-11 16:40:30",2.563,0.743,3.86,"2016-03-11 16:42:30",0.399,76.26862,-139.3283,33.89767,33.89767,211,3.020934,1043.714,0.096,1051.484,1027.774,1051.885,0.11,0.086,0.089,2920.904,2896.672,2926.654,77.63
"2016-03-11 17:00:00",2115,12.1,12.09,13.92,0.382,39.9,4.088,0.374,4.66,"2016-03-11 16:48:45",3.121,0.309,3.807,"2016-03-11 16:50:15",0.418,65.30795,-120.9803,21.9505,21.9505,202.7,3.090915,1043.749,0.084,1051.516,1027.818,1051.913,0.081,0.078,0.093,2921.206,2896.943,2926.583,77.6
"2016-03-11 17:15:00",2116,12.1,12.09,13.97,0.434,39.86,4.137,0.44,5.14,"2016-03-11 17:08:30",3.411,0.484,4.287,"2016-03-11 17:08:45",0.433,58.11921,-109.882,19.00634,19.00543,206.6,3.086047,1043.731,0.073,1051.475,1027.782,1051.936,0.088,0.078,0.045,2921.125,2896.849,2926.736,77.6
"2016-03-11 17:30:00",2117,12.1,12.09,13.99,0.597,36.09,5.308,0.462,6.527,"2016-03-11 17:22:45",4.265,0.531,5.567,"2016-03-11 17:23:15",0.527,34.42966,-62.19246,6.332669,6.296054,210.3,3.064817,1043.741,0.175,1051.445,1027.808,1051.971,0.197,0.168,0.158,2920.873,2896.723,2926.901,77.59
"2016-03-11 17:45:00",2118,12.1,12.09,13.99,0.824,37.69,5.568,0.299,6.047,"2016-03-11 17:41:15",4.427,0.409,5.194,"2016-03-11 17:39:15",0.725,24.68768,-43.7434,5.254949,5.191088,193.4,3.169624,1043.765,0.2,1051.44,1027.85,1052.004,0.257,0.215,0.088,2921.089,2896.924,2926.893,77.58
"2016-03-11 18:00:00",2119,12.1,12.09,13.99,0.977,40.37,4.562,0.701,5.62,"2016-03-11 17:59:00",3.502,0.882,5.247,"2016-03-11 17:48:15",0.847,16.80362,-30.24779,2.495468,2.485047,208.8,3.106876,1043.766,0.111,1051.478,1027.857,1051.962,0.135,0.105,0.088,2921.266,2896.893,2926.763,77.58
"2016-03-11 18:15:00",2120,12.1,12.09,13.99,1.067,45.51,5.181,0.587,6.26,"2016-03-11 18:12:15",4.234,0.619,5.407,"2016-03-11 18:12:00",0.919,11.28964,-20.10623,-4.105134,-4.072591,208.1,3.115045,1043.78,0.209,1051.444,1027.889,1052.007,0.253,0.174,0.193,2920.855,2896.984,2926.588,77.56
"2016-03-11 18:30:00",2121,12.1,12.09,13.99,0.699,52.56,4.365,0.761,6.047,"2016-03-11 18:17:15",3.267,0.727,4.82,"2016-03-11 18:17:30",0.496,5.446691,-9.347281,-9.490149,-9.466632,217.3,3.038775,1043.751,0.113,1051.431,1027.844,1051.979,0.113,0.115,0.111,2921.032,2896.799,2926.629,77.52
"2016-03-11 18:45:00",2122,12.1,12.09,13.99,0.686,58.11,5.832,0.68,7.38,"2016-03-11 18:39:45",4.829,0.736,6.474,"2016-03-11 18:32:15",0.532,2.07849,-2.083191,-15.74278,-15.46502,212.3,3.068714,1043.755,0.209,1051.355,1027.84,1052.071,0.228,0.234,0.156,2921.103,2896.77,2926.771,77.53
"2016-03-11 19:00:00",2123,12.1,12.09,13.99,0.64,61.86,5.598,0.559,6.634,"2016-03-11 18:48:30",4.462,0.607,5.994,"2016-03-11 18:45:45",0.484,0.5943883,-0.06859729,-8.357219,-8.230874,210.5,3.064299,1043.756,0.171,1051.413,1027.835,1052.019,0.191,0.192,0.119,2921.369,2897.62,2926.711,77.5
"2016-03-11 19:15:00",2124,12.1,12.09,13.97,0.704,63.8,5.516,1.008,7.754,"2016-03-11 19:01:30",4.585,0.878,6.474,"2016-03-11 19:01:45",0.56,0.3700908,0,-11.16575,-11.03614,207.7,3.087289,1043.774,0.173,1051.414,1027.868,1052.039,0.22,0.186,0.08,2920.757,2896.791,2926.904,77.49
"2016-03-11 19:30:00",2125,12.1,12.09,13.94,0.556,69.51,4.891,0.888,6.687,"2016-03-11 19:26:45",3.939,0.742,5.62,"2016-03-11 19:27:15",0.362,0.3140165,0,-19.02741,-18.92424,216.4,3.053336,1043.769,0.213,1051.495,1027.822,1051.99,0.259,0.188,0.183,2921.472,2897.193,2926.649,77.49
"2016-03-11 19:45:00",2126,12.1,12.09,13.92,0.427,69.41,6.407,0.898,8.23,"2016-03-11 19:33:30",4.853,1.049,6.687,"2016-03-11 19:42:00",0.294,0.1981294,0,-4.711288,-4.564188,210.2,3.06451,1043.667,0.298,1051.291,1027.646,1052.063,0.308,0.272,0.312,2920.515,2896.321,2927.216,77.47
"2016-03-11 20:00:00",2127,12.1,12.09,13.9,0.493,65.63,4.873,1.189,6.687,"2016-03-11 19:45:30",3.927,1.227,5.994,"2016-03-11 19:49:00",0.33,0.1532699,0,-6.855988,-6.805693,211.8,3.04736,1043.757,0.095,1051.414,1027.852,1052.007,0.119,0.1,0.056,2920.97,2896.946,2926.783,77.46
"2016-03-11 20:15:00",2128,12.1,12.09,13.87,0.148,68.29,2.713,0.545,4.18,"2016-03-11 20:00:30",1.982,0.417,2.847,"2016-03-11 20:01:30",-0.057,0.04859779,0,-10.74298,-10.74298,220.1,3.001482,1043.765,0.061,1051.422,1027.862,1052.011,0.074,0.066,0.035,2920.897,2896.93,2926.836,77.46
"2016-03-11 20:30:00",2129,12.1,12.09,13.85,0.059,69.21,4.074,0.832,6.58,"2016-03-11 20:28:30",3.264,0.785,5.46,"2016-03-11 20:28:45",-0.099,0.1420551,-0.02527268,-6.393464,-6.386256,219.7,3.003522,1043.735,0.189,1051.392,1027.78,1052.033,0.239,0.171,0.146,2921.085,2896.953,2926.844,77.46
"2016-03-11 20:45:00",2130,12.1,12.09,13.82,0.213,75.47,4.949,1.261,8.61,"2016-03-11 20:36:45",3.651,1.201,7.54,"2016-03-11 20:36:45",0.068,0.269157,-0.0649869,-4.083607,-4.041021,217,3.031816,1043.77,0.132,1051.435,1027.849,1052.024,0.133,0.134,0.13,2920.998,2896.962,2926.77,77.45
"2016-03-11 21:00:00",2131,12.1,12.09,13.79,-0.133,81.7,4.729,1.576,9.57,"2016-03-11 20:55:15",3.401,1.155,6.42,"2016-03-11 20:48:30",-0.233,0.1644848,-0.02527268,-6.528055,-6.476457,219.2,3.016679,1043.816,0.279,1051.412,1027.902,1052.133,0.338,0.231,0.256,2921.102,2897.151,2926.85,77.45
"2016-03-11 21:15:00",2132,12.1,12.09,13.77,-0.18,82.4,7.649,1.698,11.38,"2016-03-11 21:07:30",6.015,1.696,9.99,"2016-03-11 21:07:30",-0.289,0.1233636,0,-5.277597,-5.037745,214.5,3.044523,1043.689,0.387,1051.349,1027.578,1052.14,0.336,0.429,0.391,2920.724,2896.65,2927.07,77.42
"2016-03-11 21:30:00",2133,12.1,12.09,13.74,-0.381,84.4,9.46,1.931,13.73,"2016-03-11 21:28:00",7.263,1.884,12.02,"2016-03-11 21:28:15",-0.435,0.1532699,-0.02527268,-3.789478,-3.450202,215.1,3.11574,1043.583,0.932,1051.031,1027.716,1052.003,0.907,0.888,0.996,2919.98,2898.104,2928.471,77.38
"2016-03-11 21:45:00",2134,12.1,12.09,13.7,-0.175,81.5,9.23,1.712,14.21,"2016-03-11 21:39:30",6.95,1.864,11.43,"2016-03-11 21:39:30",-0.284,0.3065399,0,-16.52418,-15.20344,212.2,3.101123,1043.724,0.467,1051.367,1027.873,1051.931,0.409,0.515,0.471,2920.798,2896.967,2926.724,77.38
"2016-03-11 22:00:00",2135,12.1,12.09,13.67,-0.518,81.4,7.367,1.896,11.65,"2016-03-11 21:47:45",5.659,1.69,9.19,"2016-03-11 21:48:00",-0.697,0.2467272,0,-33.66911,-32.09815,206.1,3.131104,1043.832,0.377,1051.496,1027.944,1052.055,0.413,0.276,0.423,2920.951,2896.917,2926.602,77.35
"2016-03-11 22:15:00",2136,12.1,12.09,13.63,-1.027,84.7,5.975,1.877,10.26,"2016-03-11 22:02:15",4.427,1.452,9.46,"2016-03-11 22:02:00",-1.225,0.4299035,0,-35.08144,-34.11415,182.5,3.253251,1043.723,0.267,1051.493,1027.804,1051.871,0.214,0.316,0.26,2921.151,2896.869,2926.765,77.35
"2016-03-11 22:30:00",2137,12.1,12.09,13.6,-1.222,85.7,6.127,2.05,10.69,"2016-03-11 22:18:45",4.502,1.844,9.57,"2016-03-11 22:18:45",-1.381,0.3551377,0,-21.70538,-20.8771,200.8,3.156949,1043.844,0.261,1051.393,1027.969,1052.17,0.211,0.161,0.366,2920.557,2897.267,2928.328,77.35
"2016-03-11 22:45:00",2138,12.1,12.09,13.56,-1.629,87.1,5.958,1.559,9.09,"2016-03-11 22:42:45",3.849,1.139,7.167,"2016-03-11 22:40:15",-1.792,0.2467272,0,-23.52801,-22.95173,188.2,3.187582,1043.794,0.194,1051.52,1027.902,1051.96,0.161,0.152,0.252,2920.817,2897.185,2927.057,77.33
"2016-03-11 23:00:00",2139,12.1,12.09,13.52,-1.639,89.2,5.462,1.316,8.39,"2016-03-11 22:58:30",4.211,1.357,7.647,"2016-03-11 22:58:15",-1.804,0.4598098,0,-25.34757,-24.91361,200.6,3.078436,1043.843,0.462,1051.483,1027.986,1052.06,0.272,0.6,0.455,2921.131,2897.113,2926.97,77.35
"2016-03-11 23:15:00",2140,12.1,12.09,13.48,-1.682,91.8,4.487,1.111,7.807,"2016-03-11 23:00:45",3.131,0.719,4.767,"2016-03-11 23:10:30",-1.838,0.4560715,0,-16.20173,-16.13251,205.5,3.073008,1043.832,0.196,1051.546,1027.948,1052.002,0.191,0.181,0.214,2921.167,2897.034,2926.981,77.35
"2016-03-11 23:30:00",2141,12.1,12.09,13.44,-1.591,92.2,6.028,1.417,8.39,"2016-03-11 23:27:30",4.736,1.292,7.594,"2016-03-11 23:28:00",-1.695,0.564482,0,-14.6629,-14.29241,210.5,3.073126,1043.813,0.348,1051.455,1027.893,1052.089,0.289,0.426,0.314,2920.972,2897.046,2926.926,77.33
"2016-03-11 23:45:00",2142,12.1,12.09,13.4,-1.572,93.8,6.163,1.365,8.71,"2016-03-11 23:45:00",4.523,1.105,6.74,"2016-03-11 23:44:45",-1.679,0.2355123,0,-4.762357,-4.631839,216.1,3.082755,1043.913,0.363,1051.465,1028.064,1052.211,0.351,0.355,0.381,2920.234,2897.824,2927.804,77.31
"2016-03-12 00:00:00",2143,12.1,12.09,13.36,-1.666,95.4,5.566,1.009,7.914,"2016-03-11 23:50:15",4.457,1.18,8.02,"2016-03-11 23:53:00",-1.797,0.03364462,0,-1.377943,-1.35753,196.4,3.146237,1043.833,0.174,1051.558,1027.992,1051.949,0.219,0.156,0.138,2921.115,2897.153,2926.858,77.31
"2016-03-12 00:15:00",2144,12.1,12.09,13.31,-1.753,96.5,5.881,1.071,8.07,"2016-03-12 00:10:00",4.657,1.095,7.114,"2016-03-12 00:12:00",-1.856,0,0,-1.405134,-1.375571,199.8,3.13353,1043.922,0.237,1051.746,1028.057,1051.963,0.244,0.222,0.245,2921.827,2897.634,2926.29,77.29
"2016-03-12 00:30:00",2145,12.1,12.09,13.27,-1.685,96.8,6.427,1.108,8.71,"2016-03-12 00:26:15",4.953,1.159,7.434,"2016-03-12 00:26:45",-1.774,0.03738291,-0.01805192,-1.273638,-1.235759,204.7,3.20168,1043.813,0.285,1051.519,1027.919,1052.001,0.264,0.285,0.304,2921.373,2897.004,2926.779,77.27
"2016-03-12 00:45:00",2146,12.1,12.09,13.23,-1.635,97.2,5.411,1.197,8.18,"2016-03-12 00:39:45",4.438,1.233,7.647,"2016-03-12 00:39:45",-1.71,0.1532699,-0.0216623,-0.657191,-0.6449397,203.4,3.222963,1043.864,0.347,1051.451,1027.964,1052.178,0.496,0.257,0.223,2920.937,2897.031,2927.047,77.27
"2016-03-12 01:00:00",2147,12.1,12.09,13.19,-1.539,97.4,5.606,1.256,8.71,"2016-03-12 00:51:15",4.514,1.319,7.594,"2016-03-12 00:51:15",-1.615,0.02242975,-0.0216623,-0.3610387,-0.3517853,229.2,3.208181,1043.874,0.18,1051.552,1027.975,1052.096,0.212,0.157,0.166,2920.82,2896.882,2926.95,77.25
"2016-03-12 01:15:00",2148,12.1,12.09,13.15,-1.368,97.5,4.419,0.991,6.42,"2016-03-12 01:09:45",3.568,0.872,5.407,"2016-03-12 01:07:00",-1.456,0.02616804,-0.01083115,-0.2895282,-0.2886443,291.5,3.092229,1043.883,0.154,1051.531,1027.99,1052.127,0.186,0.158,0.106,2921.006,2897.069,2927.029,77.22
"2016-03-12 01:30:00",2149,12.1,12.09,13.12,-1.225,97.6,5.606,1.398,8.98,"2016-03-12 01:23:15",4.272,1.452,7.647,"2016-03-12 01:25:00",-1.304,0.04859779,-0.03971422,-0.0180586,-0.01804027,250.9,3.140604,1043.892,0.213,1051.591,1028.04,1052.045,0.264,0.168,0.194,2921.649,2897.146,2926.57,77.22
"2016-03-12 01:45:00",2150,12.1,12.09,13.08,-1.171,97.7,4.161,1.466,7.007,"2016-03-12 01:30:15",3.379,1.373,7.06,"2016-03-12 01:30:15",-1.27,0.007476583,-0.007220767,-0.1825679,-0.1804027,209.2,3.232214,1043.932,0.061,1051.593,1028.108,1052.097,0.063,0.066,0.052,2921.035,2897.244,2926.941,77.22
"2016-03-12 02:00:00",2151,12.1,12.09,13.05,-1.044,97.7,4.161,1.222,6.634,"2016-03-12 01:54:15",3.244,1.093,6.1,"2016-03-12 01:48:00",-1.126,0.07476582,-0.07581805,-0.04979427,-0.04961075,196.1,3.311738,1043.957,0.236,1051.487,1028.112,1052.271,0.284,0.216,0.199,2920.716,2896.98,2926.863,77.2
"2016-03-12 02:15:00",2152,12.1,12.09,13.01,-0.948,97.8,4.463,1.26,7.274,"2016-03-12 02:13:15",3.414,1.222,6.954,"2016-03-12 02:13:15",-1.034,0.007476583,-0.003610383,-0.2012452,-0.198443,229.2,3.143593,1043.98,0.361,1051.648,1028.081,1052.21,0.384,0.395,0.294,2921.69,2897.478,2926.676,77.18
"2016-03-12 02:30:00",2153,12.1,12.08,12.97,-0.808,97.8,4.241,1.268,7.114,"2016-03-12 02:26:00",2.5,0.853,4.927,"2016-03-12 02:16:15",-0.888,0.01121487,-0.05054537,0.379248,0.3788457,213.9,3.044688,1044.054,0.136,1051.748,1028.227,1052.187,0.133,0.149,0.125,2921.374,2897.315,2927.001,77.16
"2016-03-12 02:45:00",2154,12.1,12.09,12.94,-0.67,97.8,4.627,1.542,8.93,"2016-03-12 02:44:15",2.504,0.789,4.927,"2016-03-12 02:44:00",-0.762,0,0,0.4430504,0.4374766,243.7,3.211034,1044.077,0.135,1051.737,1028.265,1052.229,0.171,0.101,0.123,2922.078,2897.513,2926.647,77.15
"2016-03-12 03:00:00",2155,12.1,12.09,12.91,-0.569,97.9,4.982,1.715,9.03,"2016-03-12 02:58:15",3.13,1.202,6.634,"2016-03-12 02:58:15",-0.648,0.007476583,-0.0216623,0.2567516,0.2570738,245.4,3.052747,1044.078,0.282,1051.818,1028.259,1052.155,0.281,0.198,0.348,2921.266,2897.52,2927.25,77.12
"2016-03-12 03:15:00",2156,12.1,12.09,12.88,-0.493,97.9,4.322,1.459,8.29,"2016-03-12 03:06:15",2.624,1.013,5.14,"2016-03-12 03:01:45",-0.595,0,0,0.4641008,0.4600269,241,3.035623,1044.088,0.116,1051.75,1028.256,1052.257,0.107,0.106,0.132,2921.332,2897.445,2927.163,77.11
"2016-03-12 03:30:00",2157,12.1,12.09,12.85,-0.439,98,3.877,1.24,7.38,"2016-03-12 03:21:30",2.229,1.272,6.42,"2016-03-12 03:21:45",-0.539,0,0,0.5700869,0.5682685,254.7,3.02157,1044.095,0.034,1051.757,1028.281,1052.246,0.026,0.032,0.041,2921.399,2897.479,2927.074,77.1
"2016-03-12 03:45:00",2158,12.1,12.09,12.82,-0.405,98.1,4.485,1.363,7.007,"2016-03-12 03:40:45",3.059,1.068,5.194,"2016-03-12 03:36:45",-0.5,0,0,0.2484348,0.2480537,217.4,3.09917,1044.077,0.245,1051.825,1028.246,1052.159,0.275,0.202,0.251,2921.528,2897.342,2926.898,77.09
"2016-03-12 04:00:00",2159,12.1,12.09,12.77,-0.378,98,5.11,1.712,9.51,"2016-03-12 03:49:30",3.573,1.276,7.06,"2016-03-12 03:57:45",-0.466,0,0,0.0452101,0.04510068,215.3,3.166353,1044.119,0.362,1051.702,1028.3,1052.356,0.52,0.146,0.317,2921.597,2897.319,2926.69,77.08
"2016-03-12 04:15:00",2160,12.1,12.09,12.75,-0.328,98,4.459,1.275,7.114,"2016-03-12 04:13:00",3.169,1.182,6.634,"2016-03-12 04:06:30",-0.416,0,0,-0.2317971,-0.2300135,207,3.178958,1044.285,0.188,1052.002,1028.419,1052.434,0.236,0.156,0.16,2921.119,2897.12,2927.445,77.08
"2016-03-12 04:30:00",2161,12.1,12.09,12.72,-0.252,98.1,3.669,1.232,7.06,"2016-03-12 04:16:30",2.838,0.898,5.3,"2016-03-12 04:15:15",-0.34,0.01121487,0,-0.3435415,-0.3427652,251.3,3.1052,1044.466,0.088,1052.137,1028.634,1052.627,0.099,0.088,0.074,2921.897,2897.942,2927.607,77.08
"2016-03-12 04:45:00",2162,12.1,12.09,12.69,-0.203,98.1,3.651,1.234,8.02,"2016-03-12 04:33:15",2.662,0.987,4.927,"2016-03-12 04:45:00",-0.287,0.03738291,-0.03610383,-0.05373547,-0.05412082,214.4,3.17689,1044.799,0.106,1052.491,1028.976,1052.931,0.099,0.085,0.128,2922.102,2898.244,2927.982,77.08
"2016-03-12 05:00:00",2163,12.1,12.08,12.67,-0.154,98.2,4.283,1.243,7.327,"2016-03-12 04:53:30",3.374,1.146,7.327,"2016-03-12 04:53:30",-0.239,0,0,-0.4139217,-0.4104162,228.7,2.947846,1044.905,0.206,1052.554,1029.057,1053.104,0.18,0.223,0.214,2922.443,2898.244,2927.915,77.09
"2016-03-12 05:15:00",2164,12.1,12.08,12.64,-0.146,98.1,3.115,0.834,5.834,"2016-03-12 05:00:45",2.382,0.871,6.847,"2016-03-12 05:00:45",-0.248,0,0,-1.047056,-1.046336,233.2,2.618016,1045.041,0.096,1052.752,1029.188,1053.183,0.087,0.058,0.13,2922.566,2898.541,2928.135,77.07
"2016-03-12 05:30:00",2165,12.1,12.09,12.63,-0.134,98.2,4.194,1.136,6.367,"2016-03-12 05:17:00",3.027,0.966,4.767,"2016-03-12 05:21:45",-0.218,0.04485949,0,-1.267651,-1.262819,220.4,2.635633,1045.12,0.169,1052.837,1029.236,1053.289,0.211,0.167,0.113,2922.616,2898.445,2928.281,77.06
"2016-03-12 05:45:00",2166,12.1,12.08,12.6,-0.104,98.2,3.243,1.103,5.994,"2016-03-12 05:40:30",2.494,0.935,5.14,"2016-03-12 05:37:15",-0.193,0.06728924,0,-0.9759402,-0.9741746,231.9,2.951702,1045.188,0.143,1052.886,1029.333,1053.345,0.174,0.135,0.113,2922.409,2898.578,2928.338,77.06
"2016-03-12 06:00:00",2167,12.1,12.09,12.58,-0.099,98.2,3.5,0.826,6.047,"2016-03-12 05:58:00",2.75,0.927,6.9,"2016-03-12 05:58:00",-0.194,0.01121487,0,-1.031393,-1.028295,244.7,2.962979,1045.327,0.15,1052.988,1029.456,1053.538,0.186,0.141,0.116,2922.853,2898.85,2928.535,77.04
"2016-03-12 06:15:00",2168,12.1,12.09,12.56,-0.272,98.3,4.947,1.513,9.78,"2016-03-12 06:14:45",3.508,1.279,7.647,"2016-03-12 06:14:45",-0.377,0.05607437,0,-1.47036,-1.452242,233.6,2.713135,1045.484,0.275,1053.138,1029.573,1053.743,0.31,0.224,0.283,2922.702,2898.819,2928.427,77.06
"2016-03-12 06:30:00",2169,12.1,12.09,12.53,-0.289,98.3,7.651,1.481,11.22,"2016-03-12 06:18:45",5.755,1.298,8.5,"2016-03-12 06:17:00",-0.377,0.2392506,0,-1.658957,-1.592054,230.8,2.668759,1045.657,0.468,1053.345,1029.749,1053.876,0.415,0.334,0.612,2922.868,2898.94,2928.948,77.07
"2016-03-12 06:45:00",2170,12.1,12.09,12.51,-0.328,98.3,6.643,2.165,11.06,"2016-03-12 06:37:30",4.723,1.611,8.23,"2016-03-12 06:37:00",-0.427,0.3065399,-0.03971422,-1.771963,-1.709316,209.4,2.861651,1045.671,0.171,1053.353,1029.804,1053.855,0.162,0.168,0.182,2923.417,2899.586,2929.055,77.07
"2016-03-12 07:00:00",2171,12.1,12.09,12.49,-0.293,98.2,5.622,1.747,12.23,"2016-03-12 06:50:00",4.09,1.72,9.46,"2016-03-12 06:50:00",-0.374,1.214945,-1.332232,-3.619093,-3.508833,219,2.959266,1045.834,0.503,1053.498,1029.957,1054.048,0.483,0.498,0.527,2923.576,2900.869,2930.013,77.03
